exchange,date,symbol,isin,open,high,low,close,volume,series,last,prevclose,tottrdval,timestamp,totaltrades,sc_group,no_trades,net_turnov,tdcloindi
bse,2018-07-27,GUJ.CREDIT,511441,13.5,13.5,13.5,13.5,1,EQ,13.5,13.97,NA,NA,NA,XT,1,13,NA
bse,2018-07-27,DHARANI FIN.,511451,4.5,4.5,4.5,4.5,2000,EQ,4.5,4.66,NA,NA,NA,XT,2,9e3,NA
bse,2018-07-27,IND.BANK MER,511473,13.49,13.49,13,13.17,1808,EQ,13.39,13.07,NA,NA,NA,B,16,23744,NA
bse,2018-07-27,CAPITAL TRUS,511505,414.95,418.95,398,398.05,1251,EQ,399,411.05,NA,NA,NA,B,23,503779,NA
bse,2018-07-27,VIVO BIO TEC,511509,52,55,50.1,51.05,1314,EQ,54.85,54,NA,NA,NA,X,10,68079,NA
bse,2018-07-27,VEERHEALTH,511523,10,10.4,10,10.4,5510,EQ,10.4,10.5,NA,NA,NA,XT,4,57220,NA
bse,2018-07-27,PAN INDIA C,511525,0.21,0.21,0.21,0.21,2000,EQ,0.21,0.22,NA,NA,NA,XT,5,420,NA
bse,2018-07-27,SAHARA HOUSG,511533,46.1,49,45.1,48.7,1088,EQ,48.7,49.8,NA,NA,NA,X,21,51005,NA
bse,2018-07-27,GSB FINANCE,511543,9.43,9.43,9.43,9.43,96,EQ,9.43,9.92,NA,NA,NA,XT,2,905,NA
bse,2018-07-27,MONARCH,511551,52,56.9,52,54.05,14904,EQ,55,50.05,NA,NA,NA,X,66,814037,NA
bse,2018-07-27,PRO FIN CAP.,511557,237,246.5,225,232.5,81783,EQ,232.85,244.2,NA,NA,NA,X,168,19478305,NA
bse,2018-07-27,TIMES GUARAN,511559,28.05,28.05,27.8,28,951,EQ,28,29.25,NA,NA,NA,B,8,26465,NA
bse,2018-07-27,SOMDATT FIN,511571,3.6,3.6,3.6,3.6,1000,EQ,3.6,3.6,NA,NA,NA,XT,1,3600,NA
bse,2018-07-27,SAVANI FIN.,511577,5.5,5.68,5.14,5.68,251,EQ,5.68,5.41,NA,NA,NA,XT,4,1354,NA
bse,2018-07-27,REGENCY TRUS,511585,3.26,3.26,3.26,3.26,100,EQ,3.26,3.3,NA,NA,NA,X,1,326,NA
bse,2018-07-27,AVONMORE,511589,19.5,19.85,18.15,18.45,22144,EQ,18.5,19.85,NA,NA,NA,X,115,419203,NA
bse,2018-07-27,YASH MANAGE.,511601,6.82,6.82,6.81,6.81,302,EQ,6.81,7.14,NA,NA,NA,X,4,2056,NA
bse,2018-07-27,ARIHANT CAP.,511605,80,86,79.05,81.35,4764,EQ,81.35,80.95,NA,NA,NA,X,73,395885,NA
bse,2018-07-27,ISL CONSULT,511609,25.05,25.05,25.05,25.05,250,EQ,25.05,25.1,NA,NA,NA,X,3,6262,NA
bse,2018-07-27,JIK INDUS.,511618,0.35,0.35,0.35,0.35,25,EQ,0.35,0.36,NA,NA,NA,T,1,8,NA
bse,2018-07-27,SAMBHAAV MED,511630,6,6.65,5.99,6.49,22097,EQ,6.65,5.66,NA,NA,NA,B,43,137589,NA
bse,2018-07-27,SUGAL DAM,511654,13.15,13.15,13.15,13.15,500,EQ,13.15,13.8,NA,NA,NA,X,4,6575,NA
bse,2018-07-27,NETTLINX LTD,511658,45,45.45,44.15,44.75,8606,EQ,45,45.8,NA,NA,NA,X,39,386974,NA
bse,2018-07-27,GIC HOUSING,511676,352.4,356.75,351.1,355.35,12241,EQ,355.35,354.5,NA,NA,NA,A,423,4353416,NA
bse,2018-07-27,AJCON GLOBAL,511692,28.75,28.75,28.5,28.5,101,EQ,28.5,28.5,NA,NA,NA,X,3,2891,NA
bse,2018-07-27,ESCORT FINAN,511716,3.82,4.2,3.81,4.17,3806,EQ,4.18,4.01,NA,NA,NA,X,18,15050,NA
bse,2018-07-27,BAID LEASING,511724,202,211.45,201.2,211.45,9853,EQ,211.45,201.4,NA,NA,NA,XT,45,2026061,NA
bse,2018-07-27,VIPUL LTD,511726,46,48,44.7,45.1,7513,EQ,45.1,45,NA,NA,NA,B,50,341573,NA
bse,2018-07-27,USHDEV INTNL,511736,1.3,1.41,1.29,1.41,1250,EQ,1.41,1.35,NA,NA,NA,X,23,1628,NA
bse,2018-07-27,CHOKHANI SEC,511742,189.9,190,189.75,190,270,EQ,190,189.75,NA,NA,NA,X,4,51270,NA
bse,2018-07-27,MANSI FINANC,511758,19.95,19.95,19.95,19.95,200,EQ,19.95,19.95,NA,NA,NA,XT,1,3990,NA
bse,2018-07-27,UPASANA FIN.,511764,45.85,47.9,45.85,47.9,60,EQ,47.9,45.85,NA,NA,NA,XT,3,2771,NA
bse,2018-07-27,MUTHOOT CAP,511766,1109,1209.45,1107.55,1159.45,59319,EQ,1159.45,1076.35,NA,NA,NA,B,1237,68649893,NA
bse,2018-07-27,MASTER TRUST,511768,53.2,56.9,53.2,53.35,230,EQ,56.85,56,NA,NA,NA,X,7,12254,NA
bse,2018-07-27,CNI RES LTD,512018,3.07,3.07,2.83,2.95,2320,EQ,2.95,3.06,NA,NA,NA,X,7,6618,NA
bse,2018-07-27,ROYAL IND,512047,1.96,1.96,1.96,1.96,5000,EQ,1.96,1.96,NA,NA,NA,X,3,9800,NA
bse,2018-07-27,LUHARUKA,512048,0.49,0.49,0.49,0.49,133215,EQ,0.49,0.5,NA,NA,NA,X,4,65275,NA
bse,2018-07-27,DECCANGOLD,512068,40.15,40.65,39.65,40,33652,EQ,40,39.8,NA,NA,NA,X,121,1348302,NA
bse,2018-07-27,UPL,512070,640,644,633.1,635.65,46911,EQ,635.65,639.3,NA,NA,NA,A,1288,29922976,NA
bse,2018-07-27,CRANES SOFTW,512093,1.61,1.62,1.49,1.56,53559,EQ,1.56,1.55,NA,NA,NA,B,25,86076,NA
bse,2018-07-27,SIGNET IND,512131,6.34,6.34,5.82,5.89,12763,EQ,5.97,6.07,NA,NA,NA,B,54,75561,NA
bse,2018-07-27,ADVANCE TECH,512149,0.49,0.49,0.49,0.49,1600,EQ,0.49,0.49,NA,NA,NA,X,3,784,NA
bse,2018-07-27,8KMILES,512161,261.8,261.8,261.8,261.8,7889,EQ,261.8,249.35,NA,NA,NA,B,72,2065340,NA
bse,2018-07-27,VAMA INDS,512175,14.4,15,14,14.9,9531,EQ,14.95,15.2,NA,NA,NA,X,56,139403,NA
bse,2018-07-27,SUNTECK REAL,512179,408.35,418.9,403,405.95,45143,EQ,405.95,405.5,NA,NA,NA,A,942,18341291,NA
bse,2018-07-27,SILVEROAK,512197,3.8,3.8,3.8,3.8,100,EQ,3.8,3.8,NA,NA,NA,XT,1,380,NA
bse,2018-07-27,PRISM MEDI,512217,20.3,20.75,20,20.65,94711,EQ,20.75,19.9,NA,NA,NA,X,152,1938162,NA
bse,2018-07-27,VERITAS,512229,138.35,138.35,138.35,138.35,430,EQ,138.35,141.15,NA,NA,NA,XT,4,59490,NA
bse,2018-07-27,JAI CORP LTD,512237,143.8,151.3,143.5,148.1,672310,EQ,148.1,142.85,NA,NA,NA,A,6272,99440546,NA
bse,2018-07-27,ASHIRWAD CAP,512247,3.3,3.39,3.14,3.26,74642,EQ,3.3,3.22,NA,NA,NA,X,237,241456,NA
bse,2018-07-27,SVARTCORP,512257,4.39,4.55,4.14,4.27,2850,EQ,4.3,4.25,NA,NA,NA,X,27,12061,NA
bse,2018-07-27,MEDIA MATRIX,512267,4.6,4.6,4.48,4.6,25003,EQ,4.6,4.58,NA,NA,NA,X,10,115013,NA
bse,2018-07-27,SHIRPUR GOLD,512289,85.25,90,85.25,87.05,180,EQ,87.05,87.05,NA,NA,NA,B,5,15633,NA
bse,2018-07-27,BHAGYA INL,512296,38.1,39.65,38,38.4,7400,EQ,38,38.05,NA,NA,NA,T,51,285426,NA
bse,2018-07-27,SHANTAI,512297,51,51,51,51,100,EQ,51,51,NA,NA,NA,X,3,5100,NA
bse,2018-07-27,CHAMBAL BREW,512301,1.96,1.96,1.93,1.96,1682,EQ,1.96,1.96,NA,NA,NA,XT,7,3246,NA
bse,2018-07-27,CRESSANDA SO,512379,2.18,2.18,2.18,2.18,750,EQ,2.18,2.22,NA,NA,NA,X,2,1635,NA
bse,2018-07-27,SHARDUL SECU,512393,46,46.25,45.6,46,810,EQ,46,48,NA,NA,NA,X,11,37136,NA
bse,2018-07-27,KAPASHI COMM,512399,80.65,80.65,80.65,80.65,10,EQ,80.65,79.1,NA,NA,NA,XT,1,806,NA
bse,2018-07-27,NIRAV COMMER,512425,350.6,386.95,350.6,386.95,9,EQ,386.95,368.7,NA,NA,NA,X,4,3228,NA
bse,2018-07-27,APOLLO FIN I,512437,36.7,36.7,36.7,36.7,21,EQ,36.7,36,NA,NA,NA,XT,1,770,NA
bse,2018-07-27,ENBEE TRADG.,512441,91,91,89.55,91,1856,EQ,91,90,NA,NA,NA,XT,6,167960,NA
bse,2018-07-27,SHRI JAGDAMB,512453,256.65,256.7,240.1,252,1099,EQ,252,244.5,NA,NA,NA,X,18,281636,NA
bse,2018-07-27,LLOYDS MET E,512455,14.45,15,14.45,14.6,52523,EQ,14.6,14.45,NA,NA,NA,X,89,775319,NA
bse,2018-07-27,SHREE GLOBAL,512463,1.9,1.9,1.9,1.9,6005,EQ,1.9,2,NA,NA,NA,X,4,11409,NA
bse,2018-07-27,POLYTEX(P),512481,4.6,4.6,4.6,4.6,25,EQ,4.6,4.84,NA,NA,NA,X,1,115,NA
bse,2018-07-27,GARNET INTL,512493,79.95,82,76.5,80,1072,EQ,82,79.95,NA,NA,NA,X,18,84167,NA
bse,2018-07-27,SHALIMAR PRO,512499,0.49,0.49,0.49,0.49,20,EQ,0.49,0.49,NA,NA,NA,X,2,9,NA
bse,2018-07-27,DONEAR IND.,512519,38.9,41.85,38.9,41.35,13035,EQ,41.45,38.6,NA,NA,NA,B,126,530704,NA
bse,2018-07-27,SUPER SAL IN,512527,560.15,580.05,560.15,580,3529,EQ,580,558.4,NA,NA,NA,X,95,2015762,NA
bse,2018-07-27,SEQUENT,512529,52.1,56,52,53.6,38044,EQ,53.6,52.15,NA,NA,NA,B,485,2067407,NA
bse,2018-07-27,STC INDIA,512531,139.2,143,138.7,141,33192,EQ,141,138.05,NA,NA,NA,B,617,4674014,NA
bse,2018-07-27,ZENITH EXP.,512553,68.05,68.5,68,68.5,319,EQ,68.5,67.25,NA,NA,NA,T,5,21804,NA
bse,2018-07-27,KOHINORFOODS,512559,38.65,39.2,38.1,38.5,15183,EQ,38.5,37.95,NA,NA,NA,B,456,586664,NA
bse,2018-07-27,AVANTI FEEDS,512573,435,457,435,444.75,137264,EQ,444.75,435.7,NA,NA,NA,A,4332,61292341,NA
bse,2018-07-27,ADANI ENTER,512599,198.5,206.55,190.4,195.95,2712359,EQ,195.95,197.5,NA,NA,NA,A,17631,542635426,XD
bse,2018-07-27,HARIA EXPORT,512604,1.09,1.09,1.02,1.02,510,EQ,1.02,1.04,NA,NA,NA,XT,5,555,NA
bse,2018-07-27,BHANDARI HOS,512608,2.2,2.2,2.11,2.17,30858,EQ,2.17,2.16,NA,NA,NA,B,24,66325,NA
bse,2018-07-27,ORBIT EXPORT,512626,143,143,143,143,284,EQ,143,144.2,NA,NA,NA,B,7,40612,NA
bse,2018-07-27,SAVERA IND,512634,63,64,63,64,1282,EQ,64,63,NA,NA,NA,X,8,82028,NA
bse,2018-07-27,VBC FERRO,513005,42,44.05,39.9,44.05,569,EQ,44.05,42,NA,NA,NA,XT,9,22753,NA
bse,2018-07-27,TATA SPONGE,513010,889.4,899,880.1,885.65,11109,EQ,885.65,881.9,NA,NA,NA,A,778,9878520,NA
bse,2018-07-27,NAV BHAR VEN,513023,135.6,135.6,132.45,133.35,24314,EQ,133.35,133.85,NA,NA,NA,A,199,3243888,NA
bse,2018-07-27,REMI EDEL,513043,28.4,28.45,28.35,28.4,27,EQ,28.35,27.75,NA,NA,NA,X,9,766,NA
bse,2018-07-27,G.S.AUTO INT,513059,9.99,9.99,9.01,9.7,14396,EQ,9.7,9.68,NA,NA,NA,X,44,136631,NA
bse,2018-07-27,TRANSFREIGHT,513063,10.05,10.25,10.05,10.25,10222,EQ,10.25,10.08,NA,NA,NA,XT,4,102875,NA
bse,2018-07-27,SHIV.BIMETAL,513097,95.5,104,94.05,97.9,56721,EQ,97.9,94.9,NA,NA,NA,X,341,5536406,NA
bse,2018-07-27,GANDHI SP.TU,513108,380.1,380.1,374.9,375.25,696,EQ,379.75,383,NA,NA,NA,B,42,262675,NA
bse,2018-07-27,AMFORGE IND.,513117,2.85,2.85,2.85,2.85,50,EQ,2.85,2.85,NA,NA,NA,X,1,142,NA
bse,2018-07-27,ABC GAS INT,513119,22.05,22.05,22.05,22.05,1,EQ,22.05,23.2,NA,NA,NA,XT,1,22,NA
bse,2018-07-27,ORICON ENT,513121,38.45,40.45,38.3,39.85,39998,EQ,39.85,37.7,NA,NA,NA,B,430,1576100,NA
bse,2018-07-27,BALASORE,513142,38.5,40,38.05,39.1,64764,EQ,39.1,37.75,NA,NA,NA,X,304,2503525,NA
bse,2018-07-27,NAT STL AGRO,513179,11.39,11.48,10.85,11.22,43061,EQ,11.25,11.05,NA,NA,NA,B,157,476330,NA
bse,2018-07-27,UTTAM GALVA,513216,9.05,9.29,8.95,9.28,421450,EQ,9.28,8.85,NA,NA,NA,B,3466,3879346,NA
bse,2018-07-27,PENNAR STEEL,513228,46.3,46.6,45.8,46.2,19358,EQ,45.8,46.2,NA,NA,NA,B,141,896068,NA
bse,2018-07-27,JYOTI STRUCT,513250,3.09,3.09,3.09,3.09,50796,EQ,3.09,3.25,NA,NA,NA,Z,42,156959,NA
bse,2018-07-27,JAY USHIN,513252,484,488.25,484,488.25,127,EQ,488.25,465,NA,NA,NA,XT,8,61760,NA
bse,2018-07-27,ST.STR.WHEEL,513262,1241,1255.25,1224,1234.35,601,EQ,1234.35,1249.6,NA,NA,NA,B,75,748396,NA
bse,2018-07-27,MAN IND.(I),513269,103.45,104.7,101.5,102.3,10273,EQ,102.5,102.2,NA,NA,NA,B,95,1058769,NA
bse,2018-07-27,RUCHI STR AL,513295,1.86,1.86,1.86,1.86,1,EQ,1.86,1.86,NA,NA,NA,XT,1,1,NA
bse,2018-07-27,SYNTHIKO FOI,513307,32,32,32,32,20,EQ,32,32,NA,NA,NA,XT,1,640,NA
bse,2018-07-27,METALFORGE,513335,17.98,18.53,17.25,18.53,7093,EQ,18.53,16.85,NA,NA,NA,B,88,129655,NA
bse,2018-07-27,AJMERA,513349,205,212.1,199.95,209.85,36390,EQ,207.3,216.35,NA,NA,NA,B,766,7512089,NA
bse,2018-07-27,COCHIN MIN.,513353,164,167.2,164,167.2,1402,EQ,167.2,163.95,NA,NA,NA,XT,30,232951,NA
bse,2018-07-27,ISW LTD,513361,2.07,2.07,1.96,2,97618,EQ,2,2,NA,NA,NA,X,86,196499,NA
bse,2018-07-27,CARBORUNDUM,513375,350.05,359.75,340.55,357.95,4301,EQ,359.75,351.75,NA,NA,NA,A,225,1505981,NA
bse,2018-07-27,MINERAL&METL,513377,32.35,33.45,32.25,33.15,261319,EQ,33.15,32.25,NA,NA,NA,A,1180,8586453,NA
bse,2018-07-27,ASHIANA ISP.,513401,26.8,26.8,26.8,26.8,300,EQ,26.8,25.55,NA,NA,NA,X,2,8040,NA
bse,2018-07-27,SMPL,513414,0.76,0.8,0.76,0.77,11859,EQ,0.77,0.79,NA,NA,NA,T,7,9211,NA
bse,2018-07-27,SMFIL,513418,0.65,0.65,0.65,0.65,1,EQ,0.65,0.65,NA,NA,NA,XT,1,0,NA
bse,2018-07-27,TATA METALIK,513434,652.3,670.9,643,660.9,14949,EQ,660.9,691.1,NA,NA,NA,B,792,9873361,NA
bse,2018-07-27,SHAH ALLOYS,513436,25,25,24.3,24.35,9861,EQ,24.4,24.35,NA,NA,NA,B,21,240442,NA
bse,2018-07-27,MONNETISPA,513446,14.46,14.46,14.46,14.46,24632,EQ,14.46,13.78,NA,NA,NA,B,43,356178,NA
bse,2018-07-27,SIMPLEX CAST,513472,122,129.85,108,120.05,4944,EQ,120,110,NA,NA,NA,X,33,588726,NA
bse,2018-07-27,SH.STEEL WIR,513488,13.93,13.93,13.93,13.93,34,EQ,13.93,14.66,NA,NA,NA,XT,1,473,NA
bse,2018-07-27,SOUTH.MAGNES,513498,10.1,10.1,10.1,10.1,200,EQ,10.1,10.55,NA,NA,NA,P,1,2020,NA
bse,2018-07-27,KALYANI FORG,513509,365,371,360.2,367.1,2384,EQ,370,362,NA,NA,NA,T,32,878952,NA
bse,2018-07-27,PANCH.STEEL,513511,33.95,37.95,33.95,37.8,1337,EQ,37.8,33.95,NA,NA,NA,X,15,50476,NA
bse,2018-07-27,ADITYA ISPAT,513513,6.51,6.55,6.51,6.55,4872,EQ,6.55,6.82,NA,NA,NA,X,6,31796,NA
bse,2018-07-27,S.R.INDUS.,513515,11.5,11.5,11.5,11.5,2048,EQ,11.5,11.35,NA,NA,NA,X,9,23552,NA
bse,2018-07-27,STEELCAST,513517,177,180.95,176,179.95,489,EQ,180,180,NA,NA,NA,X,10,87019,NA
bse,2018-07-27,PITTIENG,513519,82.7,83.1,80.9,81.3,6881,EQ,81.75,81.55,NA,NA,NA,B,88,567425,NA
bse,2018-07-27,GLITTEK GRAN,513528,1.87,1.87,1.87,1.87,10000,EQ,1.87,1.94,NA,NA,NA,X,2,18700,NA
bse,2018-07-27,PRADEEP MET.,513532,81,81,80.5,80.5,2007,EQ,80.5,81,NA,NA,NA,X,4,161568,NA
bse,2018-07-27,GNRL,513536,23.75,23.75,23.75,23.75,2,EQ,23.75,25,NA,NA,NA,XT,2,47,NA
bse,2018-07-27,SHARDA ISPAT,513548,86.2,86.2,86.2,86.2,100,EQ,86.2,90.7,NA,NA,NA,XT,1,8620,NA
bse,2018-07-27,MAHA STEEL,513554,79,79,76.1,78.45,453,EQ,78,78.65,NA,NA,NA,B,10,34557,NA
bse,2018-07-27,NOVA IRON&ST,513566,7.32,7.33,7.32,7.33,516,EQ,7.33,7.32,NA,NA,NA,XT,8,3781,NA
bse,2018-07-27,HIND.COPPER,513599,58.15,61,58.15,60,281806,EQ,60,58,NA,NA,NA,A,1379,16772486,NA
bse,2018-07-27,SRIPIPES,513605,230,230.1,224,226.8,18866,EQ,226.8,228.05,NA,NA,NA,B,231,4296586,NA
bse,2018-07-27,AXEL POLYMER,513642,16.65,16.65,15.3,15.95,103,EQ,15.95,15.9,NA,NA,NA,XT,5,1638,NA
bse,2018-07-27,NLCINDIA,513683,74,74.4,73.15,74.25,21343,EQ,74.25,74.25,NA,NA,NA,A,175,1578605,NA
bse,2018-07-27,SPECTRA IND.,513687,14.5,14.5,14.4,14.5,2683,EQ,14.5,14.95,NA,NA,NA,X,12,38846,NA
bse,2018-07-27,JMT AUTO LTD,513691,4.39,4.75,3.82,4.54,149111,EQ,4.6,4.32,NA,NA,NA,B,337,642890,NA
bse,2018-07-27,KIC METALIKS,513693,241.7,241.7,234,234,2,EQ,234,237.8,NA,NA,NA,X,2,475,NA
bse,2018-07-27,SOLID STONE,513699,88,88,88,88,40,EQ,88,88,NA,NA,NA,X,1,3520,NA
bse,2018-07-27,SHILP GRAVUR,513709,112.4,114,107,110.2,2422,EQ,109.6,110.15,NA,NA,NA,X,48,266697,NA
bse,2018-07-27,WHITEORG,513713,75,77.15,74.9,76.9,1648,EQ,77.15,73.5,NA,NA,NA,X,30,126036,NA
bse,2018-07-27,ARO GRANITE,513729,55.3,56.8,55.3,56.65,2685,EQ,56.8,56.05,NA,NA,NA,B,39,151509,NA
bse,2018-07-27,HIM.FIBRES,514010,3.75,3.75,3.74,3.74,1380,EQ,3.74,3.65,NA,NA,NA,X,4,5161,NA
bse,2018-07-27,DEEPAK SPINN,514030,69.1,72.85,69.1,69.65,230,EQ,69.3,74.85,NA,NA,NA,X,11,16323,NA
bse,2018-07-27,JBF IND.LTD,514034,34.6,34.95,32,32,832441,EQ,32,33.65,NA,NA,NA,T,624,27491547,NA
bse,2018-07-27,LOY.TEX MILL,514036,525,525,525,525,21,EQ,525,525,NA,NA,NA,X,7,11025,NA
bse,2018-07-27,HIMAT.SEIDE,514043,272.6,276,270.35,273.35,2273,EQ,276,269.25,NA,NA,NA,B,75,622927,NA
bse,2018-07-27,BSL LTD.,514045,58.2,64.3,57.9,61.9,48856,EQ,61.9,53.75,NA,NA,NA,B,640,3024744,NA
bse,2018-07-27,EVERTEX,514060,11.88,11.88,11.88,11.88,100,EQ,11.88,11.88,NA,NA,NA,ZP,1,1188,NA
bse,2018-07-27,PBM POLYTEX,514087,88.95,91.9,86,86.5,2351,EQ,88.75,88.9,NA,NA,NA,X,25,205292,NA
bse,2018-07-27,SURYALATA SP,514138,126.25,126.25,126.25,126.25,5,EQ,126.25,126.5,NA,NA,NA,X,1,631,NA
bse,2018-07-27,SURYAVA SPIN,514140,4.45,4.45,4.45,4.45,150,EQ,4.45,4.67,NA,NA,NA,XT,1,667,NA
bse,2018-07-27,TT LTD.,514142,79.65,90,79.65,82.8,12368,EQ,81.2,79.9,NA,NA,NA,B,173,1052674,NA
bse,2018-07-27,WELSPUN (I),514162,52.25,57.85,52.25,53.95,6553787,EQ,53.95,52.15,NA,NA,NA,A,6157,353493207,NA
bse,2018-07-27,IND.ACRYLICS,514165,14.79,14.79,14.4,14.44,10842,EQ,14.57,14.47,NA,NA,NA,X,53,156959,NA
bse,2018-07-27,GANESH ECOSP,514167,314.55,325,314.45,321.15,1048,EQ,321.15,320.7,NA,NA,NA,B,40,335579,NA
bse,2018-07-27,VARDHMAN POL,514175,14.5,14.75,14.5,14.53,610,EQ,14.51,14.56,NA,NA,NA,B,11,8851,NA
bse,2018-07-27,BLA ROS IND,514183,44.9,47.3,42.6,45.6,10107,EQ,45.95,43,NA,NA,NA,X,86,459541,NA
bse,2018-07-27,SUMEET INDUS,514211,14.69,14.95,14.4,14.76,92688,EQ,14.76,14.24,NA,NA,NA,B,424,1364940,NA
bse,2018-07-27,BINNY LTD.,514215,180.2,187,180,185.05,577,EQ,185.05,180.25,NA,NA,NA,X,15,105204,NA
bse,2018-07-27,KLIFESTYLE,514221,0.19,0.19,0.19,0.19,2488,EQ,0.19,0.19,NA,NA,NA,XT,1,472,NA
bse,2018-07-27,SANGAM INDIA,514234,79.95,83.5,78.1,80.85,6667,EQ,81.2,78.35,NA,NA,NA,B,168,539697,NA
bse,2018-07-27,SEASONS TEXT,514264,13.9,15.9,13.9,14.8,27473,EQ,13.9,15.4,NA,NA,NA,X,181,406525,NA
bse,2018-07-27,ZENITH FIBRE,514266,75,76,74.8,75.85,1490,EQ,76,75,NA,NA,NA,X,13,112426,NA
bse,2018-07-27,BHILWARA SP.,514272,7.96,8.69,7.96,8.69,1488,EQ,8.69,8.37,NA,NA,NA,X,9,12736,NA
bse,2018-07-27,AARVEE DENIM,514274,31,32.65,31,31.65,1089,EQ,31.65,31.5,NA,NA,NA,B,18,34662,NA
bse,2018-07-27,ASHIMA LTD.,514286,23.05,23.2,22.55,22.8,13117,EQ,22.95,22.9,NA,NA,NA,B,77,300844,NA
bse,2018-07-27,PIONEER EMB,514300,27.55,27.55,27,27,341,EQ,27,27,NA,NA,NA,B,13,9289,NA
bse,2018-07-27,VIPPY SPIN.,514302,41.65,43,41.65,43,1340,EQ,43,43,NA,NA,NA,X,10,56745,NA
bse,2018-07-27,RAGHUVIR SYN,514316,249,253,249,249,540,EQ,249,241,NA,NA,NA,XT,16,135620,NA
bse,2018-07-27,KAMADGIRI,514322,110,117.5,106.1,116.65,576,EQ,116.65,115.2,NA,NA,NA,X,30,65140,NA
bse,2018-07-27,PATSPIN INDI,514326,12.35,12.35,11.4,11.79,3113,EQ,11.79,11.5,NA,NA,NA,B,22,35894,NA
bse,2018-07-27,PREMIER POLY,514354,25.5,28,25.5,26.5,707,EQ,26.5,26.95,NA,NA,NA,B,7,19394,NA
bse,2018-07-27,AJIL,514394,236.05,236.05,235.9,236.05,6815,EQ,236.05,231.45,NA,NA,NA,XT,80,1608625,NA
bse,2018-07-27,GARWARE SYN.,514400,6.05,6.05,6.05,6.05,610,EQ,6.05,6.35,NA,NA,NA,X,2,3690,NA
bse,2018-07-27,SARUPINDUS,514412,51.85,53,49.45,52.45,871,EQ,52.45,51.6,NA,NA,NA,X,17,45619,NA
bse,2018-07-27,MANORG,514418,208,213.95,205,206,5455,EQ,206,207.95,NA,NA,NA,X,50,1145048,NA
bse,2018-07-27,SRI KPR IND,514442,25.9,25.9,25.9,25.9,32,EQ,25.9,25.9,NA,NA,NA,X,7,828,NA
bse,2018-07-27,JYOTI RESINS,514448,74.55,82,74.5,80.6,6454,EQ,80,78.1,NA,NA,NA,XT,44,487294,NA
bse,2018-07-27,MAHA.RUBTECH,514450,46.8,47.3,42,42.6,2251,EQ,44,45,NA,NA,NA,X,21,99179,NA
bse,2018-07-27,SOUTH.LATEX,514454,11.55,11.55,11.55,11.55,10,EQ,11.55,11,NA,NA,NA,XT,1,115,NA
bse,2018-07-27,WIMSOME TEXT,514470,38.7,38.7,35.1,37.65,1511,EQ,37,38,NA,NA,NA,B,20,56993,NA
bse,2018-07-27,FAIRDEAL FIL,514474,84.1,87,80.15,81.7,4148,EQ,81.7,86.95,NA,NA,NA,X,46,340241,NA
bse,2018-07-27,REG.CERAMIC,515018,2.87,2.87,2.87,2.87,500,EQ,2.87,2.95,NA,NA,NA,T,2,1435,NA
bse,2018-07-27,ASAHI IN.GLA,515030,330,332.8,326.8,328.15,6367,EQ,328.15,329.9,NA,NA,NA,B,90,2096331,NA
bse,2018-07-27,MURD.CERAM,515037,34.75,34.75,34,34.3,2690,EQ,34,34.8,NA,NA,NA,B,30,92376,NA
bse,2018-07-27,SAINT-GOBAIN,515043,61.65,61.65,60,60.65,41677,EQ,61,60.85,NA,NA,NA,X,253,2537483,NA
bse,2018-07-27,ANANTRAJ,515055,41.35,41.5,40.6,41.2,39510,EQ,41.2,41.2,NA,NA,NA,B,175,1624058,NA
bse,2018-07-27,MADHUS.IND.,515059,15.5,15.5,15.5,15.5,100,EQ,15.5,15.5,NA,NA,NA,X,1,1550,NA
bse,2018-07-27,RESTILE CER.,515085,4.8,5.5,4.7,4.85,510,EQ,4.85,4.79,NA,NA,NA,X,7,2478,NA
bse,2018-07-27,MADHAV MARB.,515093,49.1,52.95,49.1,50.2,4575,EQ,50.9,47.6,NA,NA,NA,B,55,231551,NA
bse,2018-07-27,HIND.NAT.GLS,515145,83.9,87.9,81.25,81.25,195,EQ,81.25,80.55,NA,NA,NA,B,9,16223,NA
bse,2018-07-27,HALDYN GLASS,515147,34.1,35,34.1,34.7,3524,EQ,34.6,34.2,NA,NA,NA,X,36,121893,NA
bse,2018-07-27,SARDA PLY.,516003,100,100.15,91.1,94.3,4062,EQ,94.3,95.45,NA,NA,NA,X,63,388546,NA
bse,2018-07-27,MANGALAM TIM,516007,22,22.9,22,22.75,2590,EQ,22.9,22.7,NA,NA,NA,B,24,57642,NA
bse,2018-07-27,SHREYANS IND,516016,139.05,140.25,136,136.35,1505,EQ,136.35,138.35,NA,NA,NA,B,42,207017,NA
bse,2018-07-27,STAR PAPER,516022,173.6,178,172.5,173.1,4885,EQ,174,172.5,NA,NA,NA,B,156,854411,NA
bse,2018-07-27,YASH PAPERS,516030,69.35,70.45,68.1,68.85,18305,EQ,68.85,69.55,NA,NA,NA,X,158,1266929,NA
bse,2018-07-27,NAT.PLYWOOD,516062,12.5,13.12,12.5,13.12,800,EQ,13.12,1.5,NA,NA,NA,XT,3,10186,NA
bse,2018-07-27,ARROWGREEN,516064,174.95,174.95,174.95,174.95,319,EQ,174.95,166.65,NA,NA,NA,B,9,55809,NA
